character_id	description
2240	"所属：岐阜県

ミナモは岐阜県の川の水面（みなも）に住むキラッキラの妖精だよ。水色は岐阜の清流、黄色は太陽とみんなの笑顔。元気いっぱいでダンスと自然が大好き。「清流の国ぎふ」の魅力をみんなに伝えるよ！"
1951	"所属：株式会社保険デザイン

パンケーキが大好きな、明るく元気な女の子♪気軽に保険相談できる「保険デザイン」をみんなに知ってもらうために活動中だよ！みんな応援よろしくね(*≧▽≦*)★ゆるキャラGP2014「企業部門」第4位★★ゆるキャラGP2015「企業部門」第6位★今年も頑張ります！"
1890	"所属：神奈川県伊勢原市

クルリンだよ☆大山こまの帽子をかぶってハイキングに行くのが大好き！背中のキキョウに触れるとイイコトあるってウワサだよ。夢はみんなと友達になること。明るく元気に伊勢原市をＰＲするよ！ツイッターも見てね♪"
1943	"所属：勝手に名古屋を盛り上げ隊

父はシャチホコ、母はエビフライ。生粋の名古屋っ子だがやくん。スポーツ万能で好奇心旺盛なチャレンジボーイ！名古屋を世界中にPRする為に誕生した非公認ゆるキャラ。だがやくんを応援してほしいんだがや！"
2239	"所属：笹だるま本舗

笹だるまの体は新潟土産の美味しい「笹だんご」、顔とお腹は雪国の「雪だるま」でできている新潟非公認キャラクターです。手には軍手・足にはピッカピッカのヒョウ柄の長靴！を履いていて、なかなかキュート！そして憎めない笑顔が可愛いいのです！助けあうことで深まる人と人との「絆の輪」。その大切さを「笹だるま」を通じて子供たちに知ってもらうことを目的とし、尚且つ新潟の更なる活性化を願い、新潟県の観光・文化などのPRを、全国へ元気よく積極的に発信していく活動をしています。冬の時期は日本初の「雪かき応援歌」で全国の雪かきを応援しています。"
2127	"所属：潮騒グループ

千葉県名産品の「落花生（ぴーなっつ）」みたいな模様のねこ「ぴーにゃっつ」と落花生スーパーヒーローの「Ｐマン」。千葉県を全国にＰＲする為に活動中。「今年もみんな応援よろしくにゃっつ！だっＰ！」"
2068	"所属：株式会社ダイナム

ぼくたちダイナムグループ公式キャラクター「モーリーズ」。森の国からやってきた妖精5きょうだいだよ！木の妖精・モリスケ(緑)、風の妖精・アンナ（黄緑）、光の妖精・ライト（黄）、水の妖精・クリン（青）、花の妖精・キャンディー（ピンク）。みんなよろしくね！"
2116	"所属：株式会社ぱど

ぼくはフリーペーパーを発行する「ぱど」の地域情報局員。人と街を元気にするのが仕事だよ。ちょっとおっちょこちょいだけど、しっかり者の相棒ぱどっポーと一緒に毎日奮闘中。みんな応援よろしくね♪"
1919	"所属：サトレストランシステムズ株式会社

和食ファミリーレストラン「和食さと」の公式キャラクター「わっしょくん」。和食が大好き。特に「しゃぶしゃぶ」が大好物！お碗の服でオシャレを決めた、恥ずかしがりやなのにひとなつっこい男の子。投票よろしく！"
1889	"所属：デザインオフィス・エム

全国の温泉を応援しているキャラクター「おんせんにゃんこ」ですニャ。Facebookで毎日イラストをアップしているニャ。温泉のご当地キャラクターともコラボして、温泉を応援していますニャ。毎日投票・よろしくお願いいたしますニャ(=^.^=)。"
2002	"所属：佐鳴予備校

佐鳴予備校の、さなじいじゃ。子どもたち、頭を使わにゃ賢くなれんぞい。わしが楽しい問題を出してやるから、イッショウケンメイに考えるのじゃ。さて、問題じゃ。前の文のカタカナを漢字で表しなさい、じゃ。 ▼さなじい公式サイトはこちらwww.sanaru.jp/contents/sanaji/▼佐鳴予備校公式サイトはこちらwww.sanaru-net.com/"
1999	"所属：関西ペイント株式会社

昔から使われている自然素材「漆喰（しっくい）」。【しっくい丸】は、関西ペイントの漆喰塗料「アレスシックイ」の素晴らしさを広めるために生まれた妖精です。レインボーローラー背負って今日も頑張っています。"
2136	"所属：台湾　高雄市農業局

僕は台湾高雄出身の大地の妖精、高通通だよ。甘いフルーツが大好きで、特にライチ、パイナップル、バナナ、ナツメ(蜜棗)などのトロピカルフルーツが大好物！南国の太陽と美味しいものをみんなに知って欲しいな。みんな僕を応援してね！高通通！GO！GO！GO!"
2401	"所属：静岡セキスイハイム不動産株式会社

静岡県が大好きで、耳は富士山、尻尾がウナギ、鈴はミカンがトレードマークなび。富士山の形をした耳に触ると幸せになるかも・・・って噂もあるなびよ。地元静岡でのゆるキャラグランプリ最後まで楽しむなびよ～!"
2158	"所属：コミュファ光 by ctc

コミュファ光のCMでおなじみのキャラクター、黄色とオレンジ色が印象的なパンダ「ワイファイくん」です。好きな食べ物は、オムライス！ダンスがとっても得意で、CMでも踊ってます♪"
2036	"所属：一般社団法人群馬県建設業協会

群馬県内の工業高校を卒業し、建設業の発展のために日々がんばっています。いろんなイベントに参戦中！応援よろしくお願いします！"
1922	"所属：別府市

別府市宣伝部長のべっぴょん。温泉が大好きで趣味の温泉めぐりを別府で満喫しているぴょん。キュートな前髪と長い耳は、温泉マークのような湯けむり型！しっぽは別府の湯の花でできているんだよ。好物は蒸したにんじん。"
2134	"所属：静岡県菊川市

妖精の国からやって来て菊川市民になったきくのん頭に湯呑み・おなかに急須をつけて「お茶処菊川」をＰＲしていますが、実はこのアイテム、他の菊川の特産に取替え可能！菊川のＰＲがんばってます。応援してね！"
1942	"所属：北九州市

「エコ」が得意な北九州市環境マスコットキャラクター「ていたん」。今年は「エゴ」な「ブラックていたん」とタッグを組み、目指すは昨年のリベンジ！仲良しコンビで「環境未来都市・北九州市」旋風を巻き起こすぞ！"
1967	"所属：矢掛町

のほほんとキュートな『やかげ観光大使　やかっぴー』は、町の鳥「うぐいす」のおとこのこ頑張り屋だけどちょっとおっちょこちょいギュッとしてもらうと、ハッピーになれるってウワサも…みんなの笑顔のため、元気に活動中"
