EXPID,REFID,RYEAR,RTYPE,RJRNL,RAUTHOR,RTITLE,RPUBLISHER,RPUBDATE,RLANGUAGE,RCITATION,RYAK94,RNOTES
PUMO94310,02,1994,5,,,http://publications.americanalpineclub.org/articles/12199524205/Asia-Nepal-Pumori-Post-Monsoon-Ascent-and-Attempts,,,,,,
GAN507301,04,2007,5,,,http://www.alpinist.com/doc/web07-08w/newswire-ganesh-v-clouet,,,,,,
ANNE07301,04,2007,5,,,http://www.alpinist.com/doc/web07f/newswire-nepal-himalaya-annapurna-humar,,,,,,
ANNE07301,05,2007,5,,,http://www.alpinist.com/doc/web07f/newswire-tomaz-humar-annapurna-east,,,,,,
JANU07302,10,2007,5,,,http://www.alpinist.com/doc/web07f/newswire-jannu-northwest-babanov,,,,,,
DHA107103,01,2007,5,,,http://www.alpinist.com/doc/ALP19/newswire-dhaulagiri-avalanche-valencia-sagaste,,,,,,
DHA107108,01,2007,5,,,http://www.alpinist.com/doc/ALP19/newswire-dhaulagiri-avalanche-valencia-sagaste,,,,,,
LHOT06402,10,2006,5,,,http://www.alpinist.com/doc/ALP18/newswire-lhotse-south-face-winter-japan-tanabe,,,,,,
PHAR06302,03,2006,5,,,http://www.alpinist.com/doc/ALP18/newswire-constant-returns-nepals-khumbu,,,,,,
PHAR06301,05,2006,5,,,http://www.alpinist.com/doc/ALP17/newswire-phari-lapcha-machermo-snotty's,,,,,,
PLNG06301,02,2006,5,,,http://www.alpinist.com/doc/ALP17/newswire-palung-ri-tosas,,,,,,
EVER95113,07,1995,5,,,http://publications.americanalpineclub.org/articles/12199602900/The-Roads-We-Choose-A-Himalayan-Season,,,,,,
MAKA95101,07,1995,5,,,http://publications.americanalpineclub.org/articles/12199631801/Asia-Tibet-Makalu-New-Route-on-Northeast-Face,,,,,,
TAWO95101,10,1995,5,,,http://publications.americanalpineclub.org/articles/12199604700/Tawoche,,,,,,
ANN395301,03,1995,5,,,http://publications.americanalpineclub.org/articles/12199626501/Asia-Nepal-Annapurna-II-III-and-IV-Attempts,,,,,,
ANN495301,03,1995,5,,,http://publications.americanalpineclub.org/articles/12199626501/Asia-Nepal-Annapurna-II-III-and-IV-Attempts,,,,,,
DHA195306,02,1995,5,,,http://publications.americanalpineclub.org/articles/12199602900/The-Roads-We-Choose-A-Himalayan-Season,,,,,,
EVER95303,04,1995,5,,,http://publications.americanalpineclub.org/articles/12199625803/Asia-Nepal-Mount-Everest-Attempts-Ascents-and-Tragedies-in-the-Post-Monsoon,,,,,,
MANA95401,03,1995,5,,,http://publications.americanalpineclub.org/articles/12199602900/The-Roads-We-Choose-A-Himalayan-Season,,,,,,
CHOY96103,03,1996,5,,,http://publications.americanalpineclub.org/articles/12199734303/Asia-Tibet-Cho-Oyu-First-African-American-Ascent-of-an-8000-meter-Peak,,,,,,
EVER96113,26,1996,5,,,http://publications.americanalpineclub.org/articles/12199703700/The-Oxygen-Illusion-Perspectives-on-the-Business-of-High-Altitude-Climbing,,,,,,
LHOT96102,06,1996,5,,,http://publications.americanalpineclub.org/articles/12199729802/Asia-Nepal-Pumori-East-Face-and-Lhotse-First-Female-Ascent,,,,,,
CHOY96303,02,1996,,,,http://publications.americanalpineclub.org/articles/12199734302/Asia-Tibet-Cho-Oyu-and-Shishapangma-Ascents-and-Tragedy,,,,,,
DRAN96301,03,1996,5,,,http://publications.americanalpineclub.org/articles/12199835201/Asia-Tibet-Dranang-Ri-North-Ridge-Attempt,,,,,,
EVER96306,05,1996,2,AAJ,"Hawley, Elizabeth",,,1997,,71:300-301 (1997),,
PUTH96302,06,1996,5,,,http://publications.americanalpineclub.org/articles/12199730303/Asia-Nepal-Nepal-Himalayas-Various-Ascents-and-Elizabeth-Hawleys-Law-of-Economic-Development,,,,,,
CHOY97115,04,1997,5,,,http://publications.americanalpineclub.org/articles/12199835202/Asia-Tibet-Cho-Oyu-New-Route,,,,,,
EVER97102,04,1997,5,,,http://publications.americanalpineclub.org/articles/12199835203/Asia-Tibet-Mt-Everest-North-Face-Variation,,,,,,
EVER97117,03,1997,5,,,http://publications.americanalpineclub.org/articles/12199830603/Asia-Nepal-Everest-in-the-Pre-Monsoon,,,,,,
KANG97101,03,1997,5,,,http://publications.americanalpineclub.org/articles/12199830800/Asia-Nepal-Various-Activity-in-the-Pre-Monsoon,,,,,,
GAUR97301,03,1997,5,,,http://publications.americanalpineclub.org/articles/12199835103/Asia-Tibet-Gaurishankar-Northeast-Ridge-Attempt,,,,,,
LHOT97301,03,1997,5,,,http://publications.americanalpineclub.org/articles/12199831202/Asia-Nepal-Nepalese-Himalaya-Peak-Bagging-and-Other-Activity-in-the-Post-Monsoon,,,,,,
DHA198104,03,1998,5,,,http://publications.americanalpineclub.org/articles/12199936904/Asia-Nepal-All-14-8000-Meter-Summits,,,,,,
EVER98118,02,1998,5,,,http://publications.americanalpineclub.org/articles/12199937100/Asia-Nepal-Mount-Everest-North-Ridge-Ascent-and-Tragedy,,,,,,
EVER98123,04,1998,5,,,http://publications.americanalpineclub.org/articles/12199937100/Asia-Nepal-Mount-Everest-North-Ridge-Ascent-and-Tragedy,,,,,,
AMAD98303,02,1998,5,,,http://publications.americanalpineclub.org/articles/12199937503/Asia-Nepal-Ama-Dablam-in-the-Post-Monsoon,,,,,,
EVER98303,03,1998,5,,,http://publications.americanalpineclub.org/articles/12199937402/Asia-Nepal-Everest-Ascents-in-the-Post-Monsoon,,,,,,
KANG98301,05,1998,5,,,http://publications.americanalpineclub.org/articles/12199937901/Asia-Nepal-Ganesh-Himal-Kangchenjunga-Ramtang-And-Medical-Research,,,,,,
CHOY99117,03,1999,5,,,http://publications.americanalpineclub.org/articles/12200037901/Asia-Tibet-Cho-Oyu-Tichy-Route-Self-Supported-Womens-Ascent,,,,,,
EVER99101,05,1999,5,,,http://aac-publications.s3.amazonaws.com/documents/aaj/2000/PDF/AAJ_2000_42_74_362a.pdf,,,,,,
EVER99104,03,1999,5,,,http://publications.americanalpineclub.org/articles/12200035801/Asia-Nepal-Pre-Monsoon-in-the-Nepal-Himalaya,,,,,,
EVER99118,05,1999,5,,,http://publications.americanalpineclub.org/articles/12200035801/Asia-Nepal-Pre-Monsoon-in-the-Nepal-Himalaya,,,,,,
EVER99131,04,1999,5,,,http://publications.americanalpineclub.org/articles/12200035801/Asia-Nepal-Pre-Monsoon-in-the-Nepal-Himalaya,,,,,,
EVER99134,04,1999,5,,,http://publications.americanalpineclub.org/articles/12200035801/Asia-Nepal-Pre-Monsoon-in-the-Nepal-Himalaya,,,,,,
EVER99125,05,1999,5,,,http://publications.americanalpineclub.org/articles/12200037501/Asia-Tibet-Mount-Everest-Kanshung-Face,,,,,,
EVER99103,06,1999,5,,,http://publications.americanalpineclub.org/articles/12200036204/Asia-Nepal-Dhaulagiri-Himal-Everest-in-the-Pre-Monsoon,,,,,,
EVER99108,03,1999,5,,,http://publications.americanalpineclub.org/articles/12200036204/Asia-Nepal-Dhaulagiri-Himal-Everest-in-the-Pre-Monsoon,,,,,,
EVER99114,04,1999,5,,,http://publications.americanalpineclub.org/articles/12200036204/Asia-Nepal-Dhaulagiri-Himal-Everest-in-the-Pre-Monsoon,,,,,,
EVER99125,06,1999,5,,,http://publications.americanalpineclub.org/articles/12200036204/Asia-Nepal-Dhaulagiri-Himal-Everest-in-the-Pre-Monsoon,,,,,,
EVER99128,03,1999,5,,,http://publications.americanalpineclub.org/articles/12200036204/Asia-Nepal-Dhaulagiri-Himal-Everest-in-the-Pre-Monsoon,,,,,,
MAKA99105,03,1999,5,,,http://publications.americanalpineclub.org/articles/12200035801/Asia-Nepal-Pre-Monsoon-in-the-Nepal-Himalaya,,,,,,
KTOK99201,02,1999,5,,,http://publications.americanalpineclub.org/articles/12200137502/Asia-Nepal-Western-Nepal-Upper-Dolpo-Gautam-Himal-and-Palchung-Hamga-Himal-Exploration-Previously-Unreported,,,,,,
CHOY99302,03,1999,5,,,http://publications.americanalpineclub.org/articles/12200035802/Asia-Nepal-Post-Monsoon-in-the-Nepal-Himalaya,,,,,,
DHA199301,04,1999,5,,,http://publications.americanalpineclub.org/articles/12200001300/The-South-Face-of-Dhaulagiri,,,,,,
DHA199306,04,1999,5,,,http://publications.americanalpineclub.org/articles/12200035802/Asia-Nepal-Post-Monsoon-in-the-Nepal-Himalaya,,,,,,
GYAC99301,04,1999,5,,,http://publications.americanalpineclub.org/articles/12200007500/Gyachung-Kang,,,,,,
KANG99301,03,1999,5,,,http://publications.americanalpineclub.org/articles/12200035802/Asia-Nepal-Post-Monsoon-in-the-Nepal-Himalaya,,,,,,
MAKA99301,03,1999,5,,,http://publications.americanalpineclub.org/articles/12200035802/Asia-Nepal-Post-Monsoon-in-the-Nepal-Himalaya,,,,,,
EVER00116,03,2000,5,,,http://publications.americanalpineclub.org/articles/12200138402/Asia-Nepal-Western-Nepal-Janak-Himal-Mt-Everest-in-the-Pre-Monsoon,,,,,,
GAN200101,03,2000,5,,,http://publications.americanalpineclub.org/articles/12200139101/Asia-Nepal-Western-Nepal-Janak-Himal-Ganesh-VI-First-Ascent,,,,,,
CHOY00309,02,2000,5,,,http://publications.americanalpineclub.org/articles/12200139700/Asia-Tibet-Cho-Oyu-and-Shishapangma-Ascents,,,,,,
CHOY00310,02,2000,5,,,http://publications.americanalpineclub.org/articles/12200139700/Asia-Tibet-Cho-Oyu-and-Shishapangma-Ascents,,,,,,
EVER01123,04,2001,5,,,http://publications.americanalpineclub.org/articles/12200242401/Asia-Tibet-Everest-First-Descent-by-Paraglider,,,,,,
EVER01128,07,2001,5,,,http://publications.americanalpineclub.org/articles/12200242200/Asia-Tibet-Mt-Everest-New-Mallory-and-Irvine-Discoveries-North-Ridge-Ascent-Rescues,,,,,,
EVER01131,05,2001,5,,,http://publications.americanalpineclub.org/articles/12200242300/Asia-Tibet-Everest-record-day-and-snowboard-Descent,,,,,,
EVER01141,03,2001,5,,,http://publications.americanalpineclub.org/articles/12200241102/Asia-Nepal-Khumbu-Himal-Everest-Oldest-and-Youngest-Summiteers,,,,,,
EVER01149,03,2001,5,,,http://publications.americanalpineclub.org/articles/12200242402/Asia-Tibet-Everest-East-Fantasy-Ridge-Attempt,,,,,,
EVER01150,07,2001,5,,,http://publications.americanalpineclub.org/articles/12200646800/Asia-Tibet-Himalaya-Mount-Everest-First-Free-Ascent-of-the-Second-Step-Previously-Unreported,,,,,,
EVER01150,08,2001,5,,,http://publications.americanalpineclub.org/articles/12200341402/Asia-Tibet-Himalaya-Mt-Everest-Snowboard-Descents-from-2001,,,,,,
LHOT01102,03,2001,5,,,http://publications.americanalpineclub.org/articles/12200241400/Asia-Nepal-Khumbu-Himal-Lhotse-Rescue,,,,,,
DHA101302,02,2001,5,,,http://publications.americanalpineclub.org/articles/12200240300/Asia-Nepal-Gurans-Himal-Dualagiri-Ascents-Attempts-and-Tragedies,,,,,,
DHA101304,03,2001,5,,,http://publications.americanalpineclub.org/articles/12200240300/Asia-Nepal-Gurans-Himal-Dualagiri-Ascents-Attempts-and-Tragedies,,,,,,
DHA101305,03,2001,5,,,http://publications.americanalpineclub.org/articles/12200240300/Asia-Nepal-Gurans-Himal-Dualagiri-Ascents-Attempts-and-Tragedies,,,,,,
DHA101306,03,2001,5,,,http://publications.americanalpineclub.org/articles/12200240300/Asia-Nepal-Gurans-Himal-Dualagiri-Ascents-Attempts-and-Tragedies,,,,,,
EVER01301,03,2001,5,,,http://publications.americanalpineclub.org/articles/12200242403/Asia-Tibet-Everest-Post-monsoon-Attempts,,,,,,
EVER01302,04,2001,5,,,http://publications.americanalpineclub.org/articles/12200242403/Asia-Tibet-Everest-Post-monsoon-Attempts,,,,,,
PUMO01302,04,2001,5,,,http://publications.americanalpineclub.org/articles/12200240902/Asia-Nepal-Khumbu-Himal-Pumori-Ascent-Attempt-Tragedy,,,,,,
EVER02110,03,2002,5,,,http://publications.americanalpineclub.org/articles/12200339000/Asia-Nepal-Mahalangur-Himal-Khumbu-Everest-Summary-of-the-Spring-Season,,,,,,
MAKA02101,03,2002,5,,,http://publications.americanalpineclub.org/articles/12200340000/Janak-Himal-Maoist-Encounters-Spring-Season-Commentary,,,,,,
MAKA02103,05,2002,5,,,http://publications.americanalpineclub.org/articles/12200340000/Janak-Himal-Maoist-Encounters-Spring-Season-Commentary,,,,,,
CHOY02326,03,2002,5,,,http://publications.americanalpineclub.org/articles/12200341603/Asia-Tibet-Himalaya-Cho-Oyu-Ski-Descent-and-Discussion-of-8000-meter-Ski-Descents,,,,,,
KIRA02301,02,2002,5,,,http://publications.americanalpineclub.org/articles/12200340100/Janak-Himal-Maoist-EncountersFall-Season-Commentary,,,,,,
RAMC02301,03,2002,5,,,http://publications.americanalpineclub.org/articles/12200340100/Janak-Himal-Maoist-EncountersFall-Season-Commentary,,,,,,
DHA103107,03,2003,5,,,http://publications.americanalpineclub.org/articles/12200439101/Asia-Nepal-Dualagiri-Himal-Tashi-Kang-and-Peak-6195-m-Ascents,,,,,,
EVER03101,04,2003,5,,,http://publications.americanalpineclub.org/articles/12200440300/Asia-Nepal-Malahangur-Asia-Nepal-Khumbu-Mt-Everest-Jubilee-An-Overview-of-Events-on-Everest-50-Years-After-Its-First-Ascent,,,,,,
EVER03107,03,2003,5,,,http://publications.americanalpineclub.org/articles/12200440300/Asia-Nepal-Malahangur-Asia-Nepal-Khumbu-Mt-Everest-Jubilee-An-Overview-of-Events-on-Everest-50-Years-After-Its-First-Ascent,,,,,,
EVER03115,02,2003,5,,,http://publications.americanalpineclub.org/articles/12200440300/Asia-Nepal-Malahangur-Asia-Nepal-Khumbu-Mt-Everest-Jubilee-An-Overview-of-Events-on-Everest-50-Years-After-Its-First-Ascent,,,,,,
EVER03124,03,2003,5,,,http://publications.americanalpineclub.org/articles/12200440300/Asia-Nepal-Malahangur-Asia-Nepal-Khumbu-Mt-Everest-Jubilee-An-Overview-of-Events-on-Everest-50-Years-After-Its-First-Ascent,,,,,,
EVER03125,04,2003,5,,,http://publications.americanalpineclub.org/articles/12200440300/Asia-Nepal-Malahangur-Asia-Nepal-Khumbu-Mt-Everest-Jubilee-An-Overview-of-Events-on-Everest-50-Years-After-Its-First-Ascent,,,,,,
EVER03134,07,2003,5,,,http://publications.americanalpineclub.org/articles/12200440300/Asia-Nepal-Malahangur-Asia-Nepal-Khumbu-Mt-Everest-Jubilee-An-Overview-of-Events-on-Everest-50-Years-After-Its-First-Ascent,,,,,,
EVER03141,04,2003,5,,,http://publications.americanalpineclub.org/articles/12200440300/Asia-Nepal-Malahangur-Asia-Nepal-Khumbu-Mt-Everest-Jubilee-An-Overview-of-Events-on-Everest-50-Years-After-Its-First-Ascent,,,,,,
EVER03145,04,2003,5,,,http://publications.americanalpineclub.org/articles/12200440300/Asia-Nepal-Malahangur-Asia-Nepal-Khumbu-Mt-Everest-Jubilee-An-Overview-of-Events-on-Everest-50-Years-After-Its-First-Ascent,,,,,,
EVER03164,04,2003,5,,,http://publications.americanalpineclub.org/articles/12200440300/Asia-Nepal-Malahangur-Asia-Nepal-Khumbu-Mt-Everest-Jubilee-An-Overview-of-Events-on-Everest-50-Years-After-Its-First-Ascent,,,,,,
NUPE03101,06,2003,5,,,http://publications.americanalpineclub.org/articles/12200339600/Asia-Nepal-Mahalangur-Himal-Khumbu-Nuptse-East-1-South-Face-Pillar-Attempt,,,,,,
EVER03301,03,2003,5,,,http://publications.americanalpineclub.org/articles/12200440601/Asia-Nepal-Malahangur-Asia-Nepal-Khumbu-Everest-Summer-and-Autumn-Attempts-with-Ski-and-Snowboard,,,,,,
HIMJ03301,03,2003,5,,,http://publications.americanalpineclub.org/articles/12200441400/Asia-Nepal-Autumn-Fatalities,,,,,,
YANS03301,03,2003,5,,,http://publications.americanalpineclub.org/articles/12200439501/Asia-Nepal-Langtang-Himal-Yansa-Tsenjui-Attempt,,,,,,
EVER04127,07,2004,5,,,http://publications.americanalpineclub.org/articles/12200544000/Asia-Tibet-HimalayaMahalangur-Himal-Everest-North-Face-New-Route-Personal-Commentary-on-History-and-Style,,,,,,
EVER04134,03,2004,5,,,http://publications.americanalpineclub.org/articles/12200544100/Asia-Tibet-HimalayaMahalangur-Himal-Everest-Search-for-Andrew-Irvines-Body,,,,,,
MAKA04108,03,2004,5,,,http://publications.americanalpineclub.org/articles/12200544300/Asia-Tibet-HimalayaMahalangur-Himal-Makalu-II-7678-New-Route-and-First-Ascent-from-Tibet,,,,,,
GAUG04201,03,2004,5,,,http://publications.americanalpineclub.org/articles/12200538302/Asia-Nepal-Mustang-Region-Damodar-Himal-Peak-6350m-First-Ascent,,,,,,
AMAD04338,04,2004,5,,,http://publications.americanalpineclub.org/articles/12200539202/Asia-Nepal-Khumbu-Region-Mahalangur-Himal-Ama-Dablam-Crowds-on-Normal-Route,,,,,,
CHOY05333,02,2005,5,,,http://publications.americanalpineclub.org/articles/12200737600/Cho-Oyu-2005-Blood-Samples-at-Very-High-Altitude,,,,,,
ANNE06101,03,2006,5,,,http://publications.americanalpineclub.org/articles/12200737500/Asia-Nepal-Annapurna-Himal-Annapurna-I-East-Ridge-Third-Ascent,,,,,,
ANNE06102,03,2006,5,,,http://publications.americanalpineclub.org/articles/12200737500/Asia-Nepal-Annapurna-Himal-Annapurna-I-East-Ridge-Third-Ascent,,,,,,
ANNM06101,03,2006,5,,,http://publications.americanalpineclub.org/articles/12200737500/Asia-Nepal-Annapurna-Himal-Annapurna-I-East-Ridge-Third-Ascent,,,,,,
EVER06112,03,2006,5,,,http://publications.americanalpineclub.org/articles/12200743400/Everest-Cross-Border-Traverses,,,,,,
EVER06131,02,2006,5,,,http://publications.americanalpineclub.org/articles/12200743400/Everest-Cross-Border-Traverses,,,,,,
EVER06135,05,2006,5,,,http://publications.americanalpineclub.org/articles/12200743400/Everest-Cross-Border-Traverses,,,,,,
EVER06189,10,2006,5,,,http://publications.americanalpineclub.org/articles/12200743500/Everest-Deaths-During-the-Spring,,,,,,
EVER06189,11,2006,5,,,http://publications.americanalpineclub.org/articles/12200743701/Everest-the-Rescue-of-Lincoln-Hall-Alex-Abramov-Response,,,,,,
EVER06189,12,2006,5,,,http://publications.americanalpineclub.org/articles/12200743600/Everest-the-Rescue-of-Lincoln-Hall,,,,,,
PLNG06101,03,2006,5,,,http://publications.americanalpineclub.org/articles/12200738300/Asia-Nepal-Mahalangur-HimalKhumbu-Section-Palung-Ri-Permit-Confusion,,,,,,
PLNG06301,03,2006,5,,,http://publications.americanalpineclub.org/articles/12200743102/Asia-Tibet-Himalaya-Palung-RI-South-Face,,,,,,
EVER06301,04,2006,5,,,http://publications.americanalpineclub.org/articles/12200739302/Asia-Nepal-Mahalangur-HimalKhumbu-Section-Everest-an-Uncommon-Post-Monsoon-Ascent-and-Partial-Ski-Descent,,,,,,
HCHI06301,06,2006,5,,,http://publications.americanalpineclub.org/articles/12200743202/Asia-Tibet-Himalaya-Cho-Oyu-Southwest-Face-to-West-Ridge-Partial-New-Route,,,,,,
AMAD07104,02,2007,5,,,http://publications.americanalpineclub.org/articles/12200840500/Asia-Nepal-Upper-Dolpo-Mahalangur-HimalKhumbu-Section-Ama-Dablam-and-Himalayan-Conditions,,,,,,
EVER07154,05,2007,5,,,http://publications.americanalpineclub.org/articles/12200844901/Second-Step-History,,,,,,
CHAK07201,04,2007,5,,,http://publications.americanalpineclub.org/articles/12200932602/Bhrikuti-Base-Camp-Rubbish,,,,,,
JANU07302,11,2007,5,,,http://publications.americanalpineclub.org/articles/12200840801/Asia-Nepal-Upper-Dolpo-Kumbhakarna-Himal-Merra-Second-Known-Ascent-New-Route,,,,,,
YAKA08201,01,2008,2,AAJ,"Griffin, Lindsay",,,2009,,83:327 (2009),,
YAKA08201,02,2008,5,,,http://publications.americanalpineclub.org/articles/12200932701/Asia-Nepal-Purkung-Himal-Peak-6100m-Attempt,,,,,,
JOBO08301,02,2008,5,,,http://publications.americanalpineclub.org/articles/12201031000/Jobo-Rinjang-6778m-South-Ridge-Attempt-Jobo-Rinjang-West-ca-6800m-Southwest-Pillar-Attempt-Mt-Antoine-LeCoultre-or-Jobo-LeCoultre-6478m-Northeast-,,,,,,
RAMC09301,08,2009,2,AAJ,,,,2010,,84:323 (2010),,
TENR09301,02,2009,5,,,http://publications.americanalpineclub.org/articles/12201031102/Tengi-Ragi-Tau-south-ridge-attempt,,,,,,
DING10101,02,2010,5,,,http://publications.americanalpineclub.org/articles/12201231700/Dingjung-RiRima-Mancho-6263m-First-Winter-Ascent-North-Face,,,,,,
JANK10301,02,2010,5,,,http://publications.americanalpineclub.org/articles/12201133900/Janak-East-Summit-South-Face-Attempt,,,,,,
DANS11201,01,2011,5,,,http://publications.americanalpineclub.org/articles/12201230900/Roma-5407m-and-Danphe-Sail-6103m-Attempts,,,,,,
ROMA11201,02,2011,5,,,http://publications.americanalpineclub.org/articles/12201230900/Roma-5407m-and-Danphe-Sail-6103m-Attempts,,,,,,
HIMJ12301,06,2012,2,AAJ,,,,2013,,87:328 (2013),,
NAG115301,02,2015,5,,,http://publications.americanalpineclub.org/articles/13201213858/Dzasampatse-Northeast-Face-A-la-Verticale-de-la-Peine,,,,,,
EVER16301,02,2016,5,,,http://publications.americanalpineclub.org/articles/13201213927/Everest-North-Northeast-Face-New-Line-to-North-Ridge-No-Summit,,,,,,
AMAD88304,02,1988,5,,,http://publications.americanalpineclub.org/articles/12198919703/Asia-Nepal-Ama-Dablam,,,,,,
AMAD88402,03,1988,5,,,http://publications.americanalpineclub.org/articles/12198919801/Asia-Nepal-Ama-Dablam,,,,,,
AMAD88401,02,1988,5,,,http://publications.americanalpineclub.org/articles/12198919801/Asia-Nepal-Ama-Dablam,,,,,,
AMAD88303,02,1988,5,,,http://publications.americanalpineclub.org/articles/12198919702/Asia-Nepal-Ama-Dablam-Attempts,,,,,,
AMAD88301,02,1988,5,,,http://publications.americanalpineclub.org/articles/12198919702/Asia-Nepal-Ama-Dablam-Attempts,,,,,,
AMAD88302,03,1988,5,,,http://publications.americanalpineclub.org/articles/12198919701/Asia-Nepal-Ama-Dablam-Danish-Ascent,,,,,,
AMAD88101,02,1988,5,,,http://publications.americanalpineclub.org/articles/12198919600/Asia-Nepal-Ama-Dablam-Attempt,,,,,,
