event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,comments,study-specific-measurement,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
2259248729,true,2008-05-10 19:00:00.000,-122.82966832634469,56.66527620064874,,"Graham","Summer","radio-transmitter","Rangifer tarandus","GC15","GR_GC15","Mountain caribou in British Columbia"
2259248730,true,2008-06-18 19:00:00.000,-122.90486745698054,56.60621453355728,,"Graham","Summer","radio-transmitter","Rangifer tarandus","GC15","GR_GC15","Mountain caribou in British Columbia"
2259248731,true,2008-07-16 19:00:00.000,-123.40649187845514,56.24700119268152,,"Graham","Summer","radio-transmitter","Rangifer tarandus","GC15","GR_GC15","Mountain caribou in British Columbia"
2259248732,true,2008-08-12 19:00:00.000,-123.51568567237162,56.22730416661717,,"Graham","Summer","radio-transmitter","Rangifer tarandus","GC15","GR_GC15","Mountain caribou in British Columbia"
2259248733,true,2008-09-18 19:00:00.000,-123.49078975307499,56.21903164182641,,"Graham","Summer","radio-transmitter","Rangifer tarandus","GC15","GR_GC15","Mountain caribou in British Columbia"
2259248734,true,2008-10-17 19:00:00.000,-123.34348399188566,56.25505364974629,,"Graham","Summer","radio-transmitter","Rangifer tarandus","GC15","GR_GC15","Mountain caribou in British Columbia"
2259248735,true,2008-11-20 19:00:00.000,-123.21055007638843,56.15185673590723,,"Graham","Winter","radio-transmitter","Rangifer tarandus","GC15","GR_GC15","Mountain caribou in British Columbia"
2259248736,true,2008-12-20 19:00:00.000,-122.73080096002244,56.290906284977666,,"Graham","Winter","radio-transmitter","Rangifer tarandus","GC15","GR_GC15","Mountain caribou in British Columbia"
2259248737,true,2009-01-17 19:00:00.000,-122.57786305255918,56.337163295823466,,"Graham","Winter","radio-transmitter","Rangifer tarandus","GC15","GR_GC15","Mountain caribou in British Columbia"
2259248738,true,2009-02-25 19:00:00.000,-122.59498561659979,56.28282780656558,,"Graham","Winter","radio-transmitter","Rangifer tarandus","GC15","GR_GC15","Mountain caribou in British Columbia"
2259248739,true,2008-04-10 19:00:00.000,-122.76952611455634,56.435714765542414,,"Graham","Summer","radio-transmitter","Rangifer tarandus","GC16","GR_GC16","Mountain caribou in British Columbia"
2259248740,true,2008-05-10 19:00:00.000,-122.756936095367,56.41627556084858,,"Graham","Summer","radio-transmitter","Rangifer tarandus","GC16","GR_GC16","Mountain caribou in British Columbia"
2259248741,true,2008-06-18 19:00:00.000,-122.7203022840134,56.42763549000359,,"Graham","Summer","radio-transmitter","Rangifer tarandus","GC16","GR_GC16","Mountain caribou in British Columbia"
2259248742,true,2008-07-16 19:00:00.000,-122.73559815920215,56.410329189807115,,"Graham","Summer","radio-transmitter","Rangifer tarandus","GC16","GR_GC16","Mountain caribou in British Columbia"
2259248743,true,2008-08-12 19:00:00.000,-122.80874205849629,56.54153499788493,,"Graham","Summer","radio-transmitter","Rangifer tarandus","GC16","GR_GC16","Mountain caribou in British Columbia"
2259248744,true,2008-09-18 19:00:00.000,-122.73687145611422,56.5263371376304,,"Graham","Summer","radio-transmitter","Rangifer tarandus","GC16","GR_GC16","Mountain caribou in British Columbia"
2259248745,true,2008-10-20 19:00:00.000,-122.74114710536946,56.526274242844174,,"Graham","Summer","radio-transmitter","Rangifer tarandus","GC16","GR_GC16","Mountain caribou in British Columbia"
2259248746,true,2008-11-20 19:00:00.000,-122.56880288297921,56.27995416833635,,"Graham","Winter","radio-transmitter","Rangifer tarandus","GC16","GR_GC16","Mountain caribou in British Columbia"
2259248747,true,2008-12-20 19:00:00.000,-122.60489612806425,56.31169137773697,,"Graham","Winter","radio-transmitter","Rangifer tarandus","GC16","GR_GC16","Mountain caribou in British Columbia"
2259248748,true,2009-01-17 19:00:00.000,-122.65301170812651,56.339067602909985,,"Graham","Winter","radio-transmitter","Rangifer tarandus","GC16","GR_GC16","Mountain caribou in British Columbia"
2259248749,true,2009-02-25 19:00:00.000,-122.62696702106815,56.31931581332309,,"Graham","Winter","radio-transmitter","Rangifer tarandus","GC16","GR_GC16","Mountain caribou in British Columbia"
2259248750,true,2008-04-10 19:00:00.000,-122.76952611455634,56.435714765542414,,"Graham","Summer","radio-transmitter","Rangifer tarandus","GC17","GR_GC17","Mountain caribou in British Columbia"
2259248751,true,2008-05-10 19:00:00.000,-122.75801801442749,56.406700333060016,,"Graham","Summer","radio-transmitter","Rangifer tarandus","GC17","GR_GC17","Mountain caribou in British Columbia"
2259248752,true,2008-06-18 19:00:00.000,-122.74092664733323,56.463276171502606,,"Graham","Summer","radio-transmitter","Rangifer tarandus","GC17","GR_GC17","Mountain caribou in British Columbia"
2259248753,true,2008-07-16 19:00:00.000,-122.76551529514298,56.452373174880165,,"Graham","Summer","radio-transmitter","Rangifer tarandus","GC17","GR_GC17","Mountain caribou in British Columbia"
2259248754,true,2008-08-12 19:00:00.000,-122.80390405911047,56.44552183095122,,"Graham","Summer","radio-transmitter","Rangifer tarandus","GC17","GR_GC17","Mountain caribou in British Columbia"
2259248755,true,2008-09-18 19:00:00.000,-122.73999184803412,56.45045360335081,,"Graham","Summer","radio-transmitter","Rangifer tarandus","GC17","GR_GC17","Mountain caribou in British Columbia"
2259248756,true,2008-10-20 19:00:00.000,-122.74218766853231,56.468777187083525,,"Graham","Summer","radio-transmitter","Rangifer tarandus","GC17","GR_GC17","Mountain caribou in British Columbia"
2259248757,true,2008-11-20 19:00:00.000,-122.51930741244733,56.28064343183455,,"Graham","Winter","radio-transmitter","Rangifer tarandus","GC17","GR_GC17","Mountain caribou in British Columbia"
2259248758,true,2008-12-20 19:00:00.000,-122.58786581797918,56.29302880419843,,"Graham","Winter","radio-transmitter","Rangifer tarandus","GC17","GR_GC17","Mountain caribou in British Columbia"
2259248759,true,2009-01-17 19:00:00.000,-122.62423950400527,56.33034957536364,,"Graham","Winter","radio-transmitter","Rangifer tarandus","GC17","GR_GC17","Mountain caribou in British Columbia"
2259248760,true,2009-02-25 19:00:00.000,-122.61329153935894,56.31268820168463,,"Graham","Winter","radio-transmitter","Rangifer tarandus","GC17","GR_GC17","Mountain caribou in British Columbia"
2259248761,true,2008-04-10 19:00:00.000,-122.58730300528059,56.28828305677976,,"Graham","Summer","radio-transmitter","Rangifer tarandus","GC18","GR_GC18","Mountain caribou in British Columbia"
2259248762,true,2008-05-10 19:00:00.000,-122.54198189691087,56.23350590960328,,"Graham","Summer","radio-transmitter","Rangifer tarandus","GC18","GR_GC18","Mountain caribou in British Columbia"
2259248763,true,2008-06-18 19:00:00.000,-122.56102435012642,56.28222690358506,,"Graham","Summer","radio-transmitter","Rangifer tarandus","GC18","GR_GC18","Mountain caribou in British Columbia"
2259248764,true,2008-07-16 19:00:00.000,-122.55359950840736,56.23602814371265,,"Graham","Summer","radio-transmitter","Rangifer tarandus","GC18","GR_GC18","Mountain caribou in British Columbia"
2259248765,true,2008-08-12 19:00:00.000,-122.54370095032395,56.2340962667091,,"Graham","Summer","radio-transmitter","Rangifer tarandus","GC18","GR_GC18","Mountain caribou in British Columbia"
2259248766,true,2008-09-18 19:00:00.000,-122.64195995992978,56.24439255092672,,"Graham","Summer","radio-transmitter","Rangifer tarandus","GC18","GR_GC18","Mountain caribou in British Columbia"
2259248767,true,2008-10-20 19:00:00.000,-122.58327607992135,56.247101934681616,,"Graham","Summer","radio-transmitter","Rangifer tarandus","GC18","GR_GC18","Mountain caribou in British Columbia"
2259248768,true,2008-11-20 19:00:00.000,-122.49267790364071,56.32423846936421,,"Graham","Winter","radio-transmitter","Rangifer tarandus","GC18","GR_GC18","Mountain caribou in British Columbia"
2259248769,true,2008-12-20 19:00:00.000,-122.58786581797918,56.29302880419843,,"Graham","Winter","radio-transmitter","Rangifer tarandus","GC18","GR_GC18","Mountain caribou in British Columbia"
2259248770,true,2009-01-17 19:00:00.000,-122.64673466009485,56.35490751703835,,"Graham","Winter","radio-transmitter","Rangifer tarandus","GC18","GR_GC18","Mountain caribou in British Columbia"
2259248771,true,2009-02-25 19:00:00.000,-122.60283288760812,56.297111788419095,,"Graham","Winter","radio-transmitter","Rangifer tarandus","GC18","GR_GC18","Mountain caribou in British Columbia"
2259248772,true,2008-04-10 19:00:00.000,-122.49470340640414,56.24920687566568,,"Graham","Summer","radio-transmitter","Rangifer tarandus","GC19","GR_GC19","Mountain caribou in British Columbia"
2259248773,true,2008-05-10 19:00:00.000,-122.73696302677696,56.306381925515836,,"Graham","Summer","radio-transmitter","Rangifer tarandus","GC19","GR_GC19","Mountain caribou in British Columbia"
2259248774,true,2008-06-18 19:00:00.000,-122.93907507385713,56.323024923198155,,"Graham","Summer","radio-transmitter","Rangifer tarandus","GC19","GR_GC19","Mountain caribou in British Columbia"
2259248775,true,2008-07-16 19:00:00.000,-123.01125394503465,56.26905146168046,,"Graham","Summer","radio-transmitter","Rangifer tarandus","GC19","GR_GC19","Mountain caribou in British Columbia"
2259248776,true,2008-08-12 19:00:00.000,-123.06628563068274,56.28140594617141,,"Graham","Summer","radio-transmitter","Rangifer tarandus","GC19","GR_GC19","Mountain caribou in British Columbia"
2259248777,true,2008-09-18 19:00:00.000,-122.98424796051432,56.292006455680436,,"Graham","Summer","radio-transmitter","Rangifer tarandus","GC19","GR_GC19","Mountain caribou in British Columbia"
2259248778,true,2008-10-17 19:00:00.000,-123.00548282942022,56.3336773856739,,"Graham","Summer","radio-transmitter","Rangifer tarandus","GC19","GR_GC19","Mountain caribou in British Columbia"
2259248779,true,2008-11-20 19:00:00.000,-122.96487649845544,56.27492288486911,,"Graham","Winter","radio-transmitter","Rangifer tarandus","GC19","GR_GC19","Mountain caribou in British Columbia"
2259248780,true,2008-12-20 19:00:00.000,-122.58786581797918,56.29302880419843,,"Graham","Winter","radio-transmitter","Rangifer tarandus","GC19","GR_GC19","Mountain caribou in British Columbia"
2259248781,true,2009-01-17 19:00:00.000,-122.62005075242257,56.400334936129525,,"Graham","Winter","radio-transmitter","Rangifer tarandus","GC19","GR_GC19","Mountain caribou in British Columbia"
2259248782,true,2009-02-25 19:00:00.000,-122.71593634060332,56.41519120337329,,"Graham","Winter","radio-transmitter","Rangifer tarandus","GC19","GR_GC19","Mountain caribou in British Columbia"
2259248783,true,2008-04-10 19:00:00.000,-122.60599358580248,56.29929615391557,,"Graham","Summer","radio-transmitter","Rangifer tarandus","GC20","GR_GC20","Mountain caribou in British Columbia"
2259248784,true,2008-05-10 19:00:00.000,-122.64401431064893,56.2455844510465,,"Graham","Summer","radio-transmitter","Rangifer tarandus","GC20","GR_GC20","Mountain caribou in British Columbia"
2259248785,true,2008-06-18 19:00:00.000,-122.65263078728448,56.24384794323771,,"Graham","Summer","radio-transmitter","Rangifer tarandus","GC20","GR_GC20","Mountain caribou in British Columbia"
2259248786,true,2008-07-16 19:00:00.000,-122.62590320884625,56.30906122477304,,"Graham","Summer","radio-transmitter","Rangifer tarandus","GC20","GR_GC20","Mountain caribou in British Columbia"
2259248787,true,2008-08-12 19:00:00.000,-122.62646029285312,56.29503798301491,,"Graham","Summer","radio-transmitter","Rangifer tarandus","GC20","GR_GC20","Mountain caribou in British Columbia"
2259248788,true,2008-09-18 19:00:00.000,-122.56762326383505,56.27857540602447,,"Graham","Summer","radio-transmitter","Rangifer tarandus","GC20","GR_GC20","Mountain caribou in British Columbia"
2259248789,true,2008-10-17 19:00:00.000,-122.50915477143838,56.28643464534534,,"Graham","Summer","radio-transmitter","Rangifer tarandus","GC20","GR_GC20","Mountain caribou in British Columbia"
2259248790,true,2008-11-20 19:00:00.000,-122.53440813941198,56.22353155612231,,"Graham","Winter","radio-transmitter","Rangifer tarandus","GC20","GR_GC20","Mountain caribou in British Columbia"
2259248791,true,2008-12-20 19:00:00.000,-122.5443115368775,56.29542784467987,,"Graham","Winter","radio-transmitter","Rangifer tarandus","GC20","GR_GC20","Mountain caribou in British Columbia"
2259248792,true,2009-01-17 19:00:00.000,-122.55091616719099,56.30539793251096,,"Graham","Winter","radio-transmitter","Rangifer tarandus","GC20","GR_GC20","Mountain caribou in British Columbia"
2259248793,true,2009-02-25 19:00:00.000,-122.5974902362923,56.30886434933701,,"Graham","Winter","radio-transmitter","Rangifer tarandus","GC20","GR_GC20","Mountain caribou in British Columbia"
2259248794,true,2008-12-20 19:00:00.000,-123.08670195442592,56.82256214061504,,"Graham","Winter","radio-transmitter","Rangifer tarandus","GC21","GR_GC21","Mountain caribou in British Columbia"
2259248795,true,2009-01-17 19:00:00.000,-123.07742748015202,56.82984506926023,,"Graham","Winter","radio-transmitter","Rangifer tarandus","GC21","GR_GC21","Mountain caribou in British Columbia"
2259248796,true,2009-02-25 19:00:00.000,-122.96505199246485,56.85969909933631,,"Graham","Winter","radio-transmitter","Rangifer tarandus","GC21","GR_GC21","Mountain caribou in British Columbia"
2259248797,true,2008-12-20 19:00:00.000,-122.88608289419449,56.75841391697473,,"Graham","Winter","radio-transmitter","Rangifer tarandus","GC22","GR_GC22","Mountain caribou in British Columbia"
2259248798,true,2009-01-17 19:00:00.000,-122.85170028086908,56.73427405549014,,"Graham","Winter","radio-transmitter","Rangifer tarandus","GC22","GR_GC22","Mountain caribou in British Columbia"
2259248799,true,2009-02-25 19:00:00.000,-122.90865833886413,56.77671458714642,,"Graham","Winter","radio-transmitter","Rangifer tarandus","GC22","GR_GC22","Mountain caribou in British Columbia"
2259248800,true,2008-12-20 19:00:00.000,-123.08717824631172,56.82306489887167,,"Graham","Winter","radio-transmitter","Rangifer tarandus","GC23","GR_GC23","Mountain caribou in British Columbia"
2259248801,true,2009-01-17 19:00:00.000,-123.14672249910316,56.79511449229313,,"Graham","Winter","radio-transmitter","Rangifer tarandus","GC23","GR_GC23","Mountain caribou in British Columbia"
2259248802,true,2009-02-25 19:00:00.000,-122.88849377177458,56.75618810177868,,"Graham","Winter","radio-transmitter","Rangifer tarandus","GC23","GR_GC23","Mountain caribou in British Columbia"
2282777099,true,2003-03-27 20:00:00.000,-122.11049876760183,55.329534804404965,,"Burnt Pine","Winter","radio-transmitter","Rangifer tarandus","car022","BP_car022","Mountain caribou in British Columbia"
2282777100,true,2003-04-17 19:00:00.000,-122.12313868483422,55.33104600025313,,"Burnt Pine","Summer","radio-transmitter","Rangifer tarandus","car022","BP_car022","Mountain caribou in British Columbia"
2282777101,true,2003-06-04 21:24:00.000,-122.49528538138514,55.425678413247645,,"Burnt Pine","Summer","radio-transmitter","Rangifer tarandus","car022","BP_car022","Mountain caribou in British Columbia"
2282777102,true,2003-06-19 18:08:00.000,-122.49984829757251,55.432202947199336,,"Burnt Pine","Summer","radio-transmitter","Rangifer tarandus","car022","BP_car022","Mountain caribou in British Columbia"
2282777103,true,2003-07-06 18:19:00.000,-122.50399678511462,55.43282188866177,,"Burnt Pine","Summer","radio-transmitter","Rangifer tarandus","car022","BP_car022","Mountain caribou in British Columbia"
2282777104,true,2003-07-16 23:31:00.000,-122.46766822235388,55.41963065860941,,"Burnt Pine","Summer","radio-transmitter","Rangifer tarandus","car022","BP_car022","Mountain caribou in British Columbia"
2282777105,true,2003-07-31 22:45:00.000,-122.45167963227091,55.40600023863838,,"Burnt Pine","Summer","radio-transmitter","Rangifer tarandus","car022","BP_car022","Mountain caribou in British Columbia"
2282777106,true,2003-08-25 17:42:00.000,-122.4448632544278,55.43822903753199,,"Burnt Pine","Summer","radio-transmitter","Rangifer tarandus","car022","BP_car022","Mountain caribou in British Columbia"
2282777107,true,2003-09-14 19:41:00.000,-122.47010488884403,55.465361507168524,,"Burnt Pine","Summer","radio-transmitter","Rangifer tarandus","car022","BP_car022","Mountain caribou in British Columbia"
2282777108,true,2003-09-27 20:44:00.000,-122.47331165523592,55.47277969579947,,"Burnt Pine","Summer","radio-transmitter","Rangifer tarandus","car022","BP_car022","Mountain caribou in British Columbia"
2282777109,true,2003-10-11 20:56:00.000,-122.48243442084977,55.43452078256479,,"Burnt Pine","Summer","radio-transmitter","Rangifer tarandus","car022","BP_car022","Mountain caribou in British Columbia"
2282777110,true,2003-11-02 22:53:00.000,-122.23886823958894,55.470980522691924,,"Burnt Pine","Winter","radio-transmitter","Rangifer tarandus","car022","BP_car022","Mountain caribou in British Columbia"
2282777111,true,2003-11-08 23:08:00.000,-122.18973124254138,55.43950148644258,,"Burnt Pine","Winter","radio-transmitter","Rangifer tarandus","car022","BP_car022","Mountain caribou in British Columbia"
2282777112,true,2003-12-10 18:51:00.000,-122.08692004586942,55.345194785871364,,"Burnt Pine","Winter","radio-transmitter","Rangifer tarandus","car022","BP_car022","Mountain caribou in British Columbia"
2282777113,true,2003-12-19 20:27:00.000,-122.08688323217241,55.34405324911314,,"Burnt Pine","Winter","radio-transmitter","Rangifer tarandus","car022","BP_car022","Mountain caribou in British Columbia"
2282777114,true,2003-12-27 18:01:00.000,-122.12996067272695,55.33552500655197,,"Burnt Pine","Winter","radio-transmitter","Rangifer tarandus","car022","BP_car022","Mountain caribou in British Columbia"
2282777115,true,2004-01-02 19:17:00.000,-122.2792184762919,55.502405996717236,,"Burnt Pine","Winter","radio-transmitter","Rangifer tarandus","car022","BP_car022","Mountain caribou in British Columbia"
2282777116,true,2004-01-10 16:54:00.000,-122.21979917390861,55.48015202028457,,"Burnt Pine","Winter","radio-transmitter","Rangifer tarandus","car022","BP_car022","Mountain caribou in British Columbia"
2282777117,true,2004-01-16 20:58:00.000,-122.23848516469509,55.471157860580774,,"Burnt Pine","Winter","radio-transmitter","Rangifer tarandus","car022","BP_car022","Mountain caribou in British Columbia"
2282777118,true,2004-01-26 21:20:00.000,-122.27023677913988,55.51210254454822,,"Burnt Pine","Winter","radio-transmitter","Rangifer tarandus","car022","BP_car022","Mountain caribou in British Columbia"
2282777119,true,2004-02-01 18:35:00.000,-122.29704373689373,55.538003879127366,,"Burnt Pine","Winter","radio-transmitter","Rangifer tarandus","car022","BP_car022","Mountain caribou in British Columbia"
